3.3113	8.5638e-33
3.6308	5.4104e-36
3.9811	5.6411e-37
4.3652	1.3643e-37
4.7863	4.894e-38
5.2481	2.212e-38
5.7544	1.1705e-38
6.3096	6.9885e-39
6.9183	4.5488e-39
7.5858	3.1742e-39
8.3176	2.3452e-39
9.1201	1.817e-39
10	1.4649e-39
10.965	1.2214e-39
12.023	1.0481e-39
13.183	9.2175e-40
14.454	8.2814e-40
15.849	7.5832e-40
17.378	7.0569e-40
19.055	6.6618e-40
20.893	6.3693e-40
22.909	6.1596e-40
25.119	6.0183e-40
31.623	5.9045e-40
39.811	6.0684e-40
50.119	6.4756e-40
63.096	7.1255e-40
79.433	8.0411e-40
100	9.2643e-40
125.89	1.0857e-39
158.49	1.29e-39
199.53	1.5504e-39
251.19	1.8804e-39
316.23	2.2976e-39
1000	6.7076e-39
3162.3	2.0675e-38
10000	6.485e-38
